"No.","Time","Source","Destination","Protocol","Length","Info"
"1296","112.581195","192.168.1.12","224.0.0.251","MDNS","822","Standard query response 0x0000 TXT TXT, cache flush PTR _rdlink._tcp.local PTR iPad di Leonardo (3)._rdlink._tcp.local SRV, cache flush 0 0 49153 iPad-di-Leonardo-2.local TXT, cache flush PTR _companion-link._tcp.local PTR iPad di Leonardo (3)._companion-link._tcp.local SRV, cache flush 0 0 51220 iPad-di-Leonardo-2.local PTR, cache flush iPad-di-Leonardo-2.local PTR, cache flush iPad-di-Leonardo-2.local A, cache flush 192.168.1.12 AAAA, cache flush fe80::18af:509e:62d9:28ab NSEC, cache flush iPad di Leonardo (3)._rdlink._tcp.local NSEC, cache flush iPad di Leonardo (3)._companion-link._tcp.local NSEC, cache flush 12.1.168.192.in-addr.arpa NSEC, cache flush B.A.8.2.9.D.2.6.E.9.0.5.F.A.8.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush iPad-di-Leonardo-2.local OPT"
"1297","112.581305","fe80::18af:509e:62d9:28ab","ff02::fb","MDNS","842","Standard query response 0x0000 TXT TXT, cache flush PTR _rdlink._tcp.local PTR iPad di Leonardo (3)._rdlink._tcp.local SRV, cache flush 0 0 49153 iPad-di-Leonardo-2.local TXT, cache flush PTR _companion-link._tcp.local PTR iPad di Leonardo (3)._companion-link._tcp.local SRV, cache flush 0 0 51220 iPad-di-Leonardo-2.local PTR, cache flush iPad-di-Leonardo-2.local PTR, cache flush iPad-di-Leonardo-2.local A, cache flush 192.168.1.12 AAAA, cache flush fe80::18af:509e:62d9:28ab NSEC, cache flush iPad di Leonardo (3)._rdlink._tcp.local NSEC, cache flush iPad di Leonardo (3)._companion-link._tcp.local NSEC, cache flush 12.1.168.192.in-addr.arpa NSEC, cache flush B.A.8.2.9.D.2.6.E.9.0.5.F.A.8.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush iPad-di-Leonardo-2.local OPT"
"1298","112.589640","192.168.1.15","224.0.0.251","MDNS","250","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR MacBook Air di Stefania._companion-link._tcp.local PTR iPad (6)._companion-link._tcp.local PTR iPad di Leonardo (3)._companion-link._tcp.local OPT"
"1299","112.590114","fe80::844:e9fe:ee33:8446","ff02::fb","MDNS","270","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR MacBook Air di Stefania._companion-link._tcp.local PTR iPad (6)._companion-link._tcp.local PTR iPad di Leonardo (3)._companion-link._tcp.local OPT"
"1300","112.591832","173.222.245.120","192.168.1.13","TLSv1.3","253","Application Data"
"1301","112.593242","192.168.1.13","173.222.245.120","TLSv1.3","78","Application Data"
"1302","112.593305","192.168.1.13","173.222.245.120","TCP","54","64569  >  443 [FIN, ACK] Seq=1941 Ack=3572 Win=261888 Len=0"
"1303","112.597071","173.222.245.120","192.168.1.13","TCP","60","443  >  64569 [ACK] Seq=3572 Ack=1941 Win=64128 Len=0"
"1304","112.598318","173.222.245.120","192.168.1.13","TLSv1.3","78","Application Data"
"1305","112.598760","173.222.245.120","192.168.1.13","TCP","60","443  >  64569 [FIN, ACK] Seq=3596 Ack=1942 Win=64128 Len=0"
"1306","112.598878","192.168.1.13","173.222.245.120","TCP","54","64569  >  443 [ACK] Seq=1942 Ack=3596 Win=261888 Len=0"
"1307","112.599121","192.168.1.13","173.222.245.120","TCP","54","64569  >  443 [RST, ACK] Seq=1942 Ack=3596 Win=0 Len=0"
"1308","112.715234","162.159.136.234","192.168.1.13","TLSv1.2","262","Application Data"
"1309","112.766093","192.168.1.13","162.159.136.234","TCP","54","54941  >  443 [ACK] Seq=163 Ack=35231 Win=1023 Len=0"
"1310","113.615028","193.59.178.125","192.168.1.13","TCP","60","[TCP Keep-Alive] 443  >  55069 [ACK] Seq=24 Ack=30 Win=485 Len=0"
"1311","113.615387","192.168.1.13","193.59.178.125","TCP","54","[TCP Keep-Alive ACK] 55069  >  443 [ACK] Seq=30 Ack=25 Win=1022 Len=0"
"1312","114.035436","192.168.1.13","192.168.1.1","DNS","82","Standard query 0xc180 A content-system.gog.com"
"1313","114.042868","192.168.1.1","192.168.1.13","DNS","193","Standard query response 0xc180 A content-system.gog.com CNAME content-system.gog.com.edgesuite.net CNAME a1933.b.akamai.net A 173.222.245.57 A 173.222.245.81"
"1314","114.044330","192.168.1.13","173.222.245.57","TCP","66","64570  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1315","114.048739","173.222.245.57","192.168.1.13","TCP","66","443  >  64570 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1452 SACK_PERM WS=128"
"1316","114.048814","192.168.1.13","173.222.245.57","TCP","54","64570  >  443 [ACK] Seq=1 Ack=1 Win=262656 Len=0"
"1317","114.068323","192.168.1.13","173.222.245.57","TLSv1.3","571","Client Hello"
"1318","114.072809","173.222.245.57","192.168.1.13","TCP","60","443  >  64570 [ACK] Seq=1 Ack=518 Win=64128 Len=0"
"1319","114.073595","173.222.245.57","192.168.1.13","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"1320","114.074405","192.168.1.13","173.222.245.57","TLSv1.3","577","Change Cipher Spec, Client Hello"
"1321","114.078763","173.222.245.57","192.168.1.13","TCP","60","443  >  64570 [ACK] Seq=100 Ack=1041 Win=64128 Len=0"
"1322","114.091740","173.222.245.57","192.168.1.13","TLSv1.3","1506","Server Hello, Application Data"
"1323","114.091861","173.222.245.57","192.168.1.13","TLSv1.3","1332","Application Data, Application Data, Application Data"
"1324","114.091909","192.168.1.13","173.222.245.57","TCP","54","64570  >  443 [ACK] Seq=1041 Ack=2830 Win=262656 Len=0"
"1325","114.096047","192.168.1.13","173.222.245.57","TLSv1.3","128","Application Data"
"1326","114.096161","192.168.1.13","173.222.245.57","TLSv1.3","769","Application Data"
"1327","114.099555","173.222.245.57","192.168.1.13","TCP","60","443  >  64570 [ACK] Seq=2830 Ack=1115 Win=64128 Len=0"
"1328","114.099997","173.222.245.57","192.168.1.13","TLSv1.3","325","Application Data"
"1329","114.100186","173.222.245.57","192.168.1.13","TLSv1.3","341","Application Data"
"1330","114.100186","173.222.245.57","192.168.1.13","TCP","60","443  >  64570 [ACK] Seq=3388 Ack=1830 Win=64128 Len=0"
"1331","114.100239","192.168.1.13","173.222.245.57","TCP","54","64570  >  443 [ACK] Seq=1830 Ack=3388 Win=262144 Len=0"
"1332","114.100951","173.222.245.57","192.168.1.13","TLSv1.3","1115","Application Data"
"1333","114.105552","162.159.136.234","192.168.1.13","TLSv1.2","137","Application Data"
"1334","114.144656","192.168.1.13","173.222.245.57","TCP","54","64570  >  443 [ACK] Seq=1830 Ack=4449 Win=262656 Len=0"
"1335","114.160050","192.168.1.13","162.159.136.234","TCP","54","54941  >  443 [ACK] Seq=163 Ack=35314 Win=1023 Len=0"
"1336","114.503263","192.168.1.13","192.168.1.1","DNS","85","Standard query 0x47e5 A gew4-spclient.spotify.com"
"1337","114.508095","192.168.1.1","192.168.1.13","DNS","139","Standard query response 0x47e5 A gew4-spclient.spotify.com CNAME edge-web-gew4.dual-gslb.spotify.com A 35.186.224.17"
"1338","114.514078","192.168.1.13","35.186.224.17","QUIC","1292","Initial, DCID=8ac2e8af35616cbb, PKN: 1, CRYPTO, PADDING, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PING, PING, PING, PADDING, PING"
"1339","114.529239","35.186.224.17","192.168.1.13","QUIC","1292","Handshake, SCID=8ac2e8af35616cbb"
"1340","114.529239","35.186.224.17","192.168.1.13","QUIC","1292","Handshake, SCID=8ac2e8af35616cbb"
"1341","114.529359","35.186.224.17","192.168.1.13","QUIC","541","Protected Payload (KP0)"
"1342","114.530487","192.168.1.13","35.186.224.17","QUIC","83","Handshake, DCID=8ac2e8af35616cbb"
"1343","114.531567","192.168.1.13","35.186.224.17","QUIC","202","Protected Payload (KP0), DCID=8ac2e8af35616cbb"
"1344","114.532027","192.168.1.13","35.186.224.17","QUIC","1233","Protected Payload (KP0), DCID=8ac2e8af35616cbb"
"1345","114.544837","35.186.224.17","192.168.1.13","QUIC","560","Protected Payload (KP0)"
"1346","114.545040","35.186.224.17","192.168.1.13","QUIC","163","Protected Payload (KP0)"
"1347","114.545194","162.159.136.234","192.168.1.13","TLSv1.2","261","Application Data"
"1348","114.545503","35.186.224.17","192.168.1.13","QUIC","67","Protected Payload (KP0)"
"1349","114.545503","35.186.224.17","192.168.1.13","QUIC","67","Protected Payload (KP0)"
"1350","114.546108","192.168.1.13","35.186.224.17","QUIC","76","Protected Payload (KP0), DCID=8ac2e8af35616cbb"
"1351","114.546376","192.168.1.13","35.186.224.17","QUIC","75","Protected Payload (KP0), DCID=8ac2e8af35616cbb"
"1352","114.546603","192.168.1.13","35.186.224.17","QUIC","75","Protected Payload (KP0), DCID=8ac2e8af35616cbb"
"1353","114.593170","35.186.224.17","192.168.1.13","QUIC","690","Protected Payload (KP0)"
"1354","114.594015","192.168.1.13","35.186.224.17","QUIC","77","Protected Payload (KP0), DCID=8ac2e8af35616cbb"
"1355","114.595661","192.168.1.13","162.159.136.234","TCP","54","54941  >  443 [ACK] Seq=163 Ack=35521 Win=1022 Len=0"
"1356","114.597358","192.168.1.13","192.168.1.8","TCP","164","64568  >  8009 [PSH, ACK] Seq=1716 Ack=7714 Win=262656 Len=110 [TCP segment of a reassembled PDU]"
"1357","114.602886","192.168.1.8","192.168.1.13","TCP","164","8009  >  64568 [PSH, ACK] Seq=7714 Ack=1826 Win=19968 Len=110 [TCP segment of a reassembled PDU]"
"1358","114.631722","35.186.224.17","192.168.1.13","QUIC","67","Protected Payload (KP0)"
"1359","114.657271","192.168.1.13","192.168.1.8","TCP","54","64568  >  8009 [ACK] Seq=1826 Ack=7824 Win=262400 Len=0"
"1360","114.673865","192.168.1.13","20.54.37.73","TLSv1.2","97","Application Data"
"1361","114.715709","20.54.37.73","192.168.1.13","TLSv1.2","228","Application Data"
"1362","114.766256","192.168.1.13","20.54.37.73","TCP","54","49926  >  443 [ACK] Seq=130 Ack=523 Win=1025 Len=0"
"1363","114.766889","192.168.1.13","192.168.1.29","TCP","164","64447  >  8009 [PSH, ACK] Seq=2531 Ack=3231 Win=1023 Len=110 [TCP segment of a reassembled PDU]"
"1364","114.768902","192.168.1.29","192.168.1.13","TCP","164","8009  >  64447 [PSH, ACK] Seq=3231 Ack=2641 Win=312 Len=110 [TCP segment of a reassembled PDU]"
"1365","114.813228","192.168.1.13","192.168.1.29","TCP","54","64447  >  8009 [ACK] Seq=2641 Ack=3341 Win=1023 Len=0"
"1366","116.133074","192.168.1.13","35.186.224.41","TLSv1.2","97","Application Data"
"1367","116.153222","35.186.224.41","192.168.1.13","TCP","60","443  >  55034 [ACK] Seq=121 Ack=173 Win=270 Len=0"
"1368","116.166992","35.186.224.41","192.168.1.13","TLSv1.2","94","Application Data"
"1369","116.191961","Vodafone_77:76:30","ASRockIn_87:12:30","ARP","60","Who has 192.168.1.13? Tell 192.168.1.1"
"1370","116.192019","ASRockIn_87:12:30","Vodafone_77:76:30","ARP","42","192.168.1.13 is at d0:50:99:87:12:30"
"1371","116.209157","192.168.1.13","35.186.224.41","TCP","54","55034  >  443 [ACK] Seq=173 Ack=161 Win=1023 Len=0"
"1372","116.860419","146.75.62.248","192.168.1.13","TLSv1.2","85","Encrypted Alert"
"1373","116.860526","146.75.62.248","192.168.1.13","TLSv1.2","85","Encrypted Alert"
"1374","116.860790","146.75.62.248","192.168.1.13","TCP","60","443  >  55062 [FIN, ACK] Seq=32 Ack=2 Win=277 Len=0"
"1375","116.860859","146.75.62.248","192.168.1.13","TCP","60","443  >  55063 [FIN, ACK] Seq=32 Ack=2 Win=277 Len=0"
"1376","116.861010","192.168.1.13","146.75.62.248","TCP","54","55062  >  443 [ACK] Seq=2 Ack=32 Win=1025 Len=0"
"1377","116.861094","192.168.1.13","146.75.62.248","TCP","54","55063  >  443 [ACK] Seq=2 Ack=32 Win=1025 Len=0"
"1378","116.861378","192.168.1.13","146.75.62.248","TCP","54","55062  >  443 [ACK] Seq=2 Ack=33 Win=1025 Len=0"
"1379","116.861524","192.168.1.13","146.75.62.248","TCP","54","55063  >  443 [ACK] Seq=2 Ack=33 Win=1025 Len=0"
"1380","117.479050","192.168.1.13","95.100.242.177","TCP","55","[TCP Keep-Alive] 65502  >  443 [ACK] Seq=1 Ack=33 Win=1026 Len=1"
"1381","117.482585","95.100.242.177","192.168.1.13","TCP","60","443  >  65502 [RST] Seq=33 Win=0 Len=0"
"1382","117.635039","192.168.1.13","2.20.156.107","TCP","55","[TCP Keep-Alive] 65500  >  443 [ACK] Seq=1 Ack=26 Win=1025 Len=1"
"1383","117.648926","2.20.156.107","192.168.1.13","TCP","60","443  >  65500 [RST] Seq=26 Win=0 Len=0"
"1384","117.665491","192.168.1.13","193.59.178.125","TLSv1.2","82","Application Data"
"1385","117.711276","193.59.178.125","192.168.1.13","TCP","60","443  >  55049 [ACK] Seq=2 Ack=113 Win=495 Len=0"
"1386","117.712795","192.168.1.13","2.20.156.107","TCP","55","[TCP Keep-Alive] 65501  >  443 [ACK] Seq=1 Ack=26 Win=1026 Len=1"
"1387","117.727492","2.20.156.107","192.168.1.13","TCP","60","443  >  65501 [RST] Seq=26 Win=0 Len=0"
"1388","117.949986","192.168.1.13","35.186.224.25","QUIC","340","Protected Payload (KP0), DCID=7999a28a536bcd52"
"1389","117.963827","35.186.224.25","192.168.1.13","QUIC","69","Protected Payload (KP0)"
"1390","117.990419","192.168.1.13","35.186.224.25","QUIC","75","Protected Payload (KP0), DCID=7999a28a536bcd52"
"1391","117.991783","35.186.224.25","192.168.1.13","QUIC","368","Protected Payload (KP0)"
"1392","117.992463","192.168.1.13","35.186.224.25","QUIC","77","Protected Payload (KP0), DCID=7999a28a536bcd52"
"1393","118.030405","35.186.224.25","192.168.1.13","QUIC","67","Protected Payload (KP0)"
"1394","118.905926","192.168.1.13","185.25.182.77","TLSv1.2","105","Application Data"
"1395","118.923804","192.168.1.12","224.0.0.251","MDNS","267","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR MacBook Air di Stefania._companion-link._tcp.local PTR iPad (6)._companion-link._tcp.local PTR iPad di Leonardo (3)._companion-link._tcp.local OPT"
"1396","118.929838","fe80::18af:509e:62d9:28ab","ff02::fb","MDNS","287","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR MacBook Air di Stefania._companion-link._tcp.local PTR iPad (6)._companion-link._tcp.local PTR iPad di Leonardo (3)._companion-link._tcp.local OPT"
"1397","118.985194","185.25.182.77","192.168.1.13","TCP","60","27025  >  54954 [ACK] Seq=76 Ack=256 Win=1026 Len=0"
"1398","119.588505","192.168.1.18","224.0.0.251","MDNS","259","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question PTR _airplay._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question ANY iPhone di Stefania (2)._rdlink._tcp.local, ""QU"" question SRV 0 0 49155 iPhone-di-Stefania-2.local OPT"
"1399","119.589041","fe80::836:7aa6:a405:b5eb","ff02::fb","MDNS","279","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question PTR _airplay._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question ANY iPhone di Stefania (2)._rdlink._tcp.local, ""QU"" question SRV 0 0 49155 iPhone-di-Stefania-2.local OPT"
"1400","119.589041","192.168.1.18","224.0.0.251","MDNS","376","Standard query response 0x0000 PTR _rdlink._tcp.local TXT PTR, cache flush iPhone-di-Stefania-2.local PTR, cache flush iPhone-di-Stefania-2.local NSEC, cache flush B.E.5.B.5.0.4.A.6.A.A.7.6.3.8.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 18.1.168.192.in-addr.arpa OPT"
"1401","119.589041","fe80::836:7aa6:a405:b5eb","ff02::fb","MDNS","396","Standard query response 0x0000 PTR _rdlink._tcp.local TXT PTR, cache flush iPhone-di-Stefania-2.local PTR, cache flush iPhone-di-Stefania-2.local NSEC, cache flush B.E.5.B.5.0.4.A.6.A.A.7.6.3.8.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 18.1.168.192.in-addr.arpa OPT"
"1402","119.604622","192.168.1.13","192.168.1.8","TCP","164","64568  >  8009 [PSH, ACK] Seq=1826 Ack=7824 Win=262400 Len=110 [TCP segment of a reassembled PDU]"
"1403","119.608468","192.168.1.8","192.168.1.13","TCP","164","8009  >  64568 [PSH, ACK] Seq=7824 Ack=1936 Win=19968 Len=110 [TCP segment of a reassembled PDU]"
"1404","119.650444","192.168.1.13","192.168.1.8","TCP","54","64568  >  8009 [ACK] Seq=1936 Ack=7934 Win=262400 Len=0"
"1405","119.775740","192.168.1.13","192.168.1.29","TCP","164","64447  >  8009 [PSH, ACK] Seq=2641 Ack=3341 Win=1023 Len=110 [TCP segment of a reassembled PDU]"
"1406","119.777532","192.168.1.29","192.168.1.13","TCP","164","8009  >  64447 [PSH, ACK] Seq=3341 Ack=2751 Win=312 Len=110 [TCP segment of a reassembled PDU]"
"1407","119.824527","192.168.1.13","192.168.1.29","TCP","54","64447  >  8009 [ACK] Seq=2751 Ack=3451 Win=1023 Len=0"
"1408","119.839929","192.168.1.18","224.0.0.251","MDNS","171","Standard query 0x0000 ANY iPhone di Stefania (2)._rdlink._tcp.local, ""QM"" question SRV 0 0 49155 iPhone-di-Stefania-2.local OPT"
"1409","119.840509","fe80::836:7aa6:a405:b5eb","ff02::fb","MDNS","191","Standard query 0x0000 ANY iPhone di Stefania (2)._rdlink._tcp.local, ""QM"" question SRV 0 0 49155 iPhone-di-Stefania-2.local OPT"
"1410","119.918230","192.168.1.5","192.168.1.255","NBNS","110","Release NB MACBOOKAIR-8C2C<00>"
"1411","120.042670","162.159.136.234","192.168.1.13","TLSv1.2","144","Application Data"
"1412","120.086083","192.168.1.13","162.159.136.234","TCP","54","54941  >  443 [ACK] Seq=163 Ack=35611 Win=1028 Len=0"
"1413","120.092667","192.168.1.18","224.0.0.251","MDNS","159","Standard query 0x0000 ANY iPhone-di-Stefania-2.local, ""QU"" question AAAA fe80::836:7aa6:a405:b5eb A 192.168.1.18 OPT"
"1414","120.093174","fe80::836:7aa6:a405:b5eb","ff02::fb","MDNS","179","Standard query 0x0000 ANY iPhone-di-Stefania-2.local, ""QU"" question AAAA fe80::836:7aa6:a405:b5eb A 192.168.1.18 OPT"
"1415","120.190943","192.168.1.18","224.0.0.251","MDNS","171","Standard query 0x0000 ANY iPhone di Stefania (2)._rdlink._tcp.local, ""QM"" question SRV 0 0 49155 iPhone-di-Stefania-2.local OPT"
"1416","120.191457","fe80::836:7aa6:a405:b5eb","ff02::fb","MDNS","191","Standard query 0x0000 ANY iPhone di Stefania (2)._rdlink._tcp.local, ""QM"" question SRV 0 0 49155 iPhone-di-Stefania-2.local OPT"
"1417","120.330461","192.168.1.13","35.186.224.25","QUIC","1288","Protected Payload (KP0), DCID=7999a28a536bcd52"
"1418","120.330512","192.168.1.13","35.186.224.25","QUIC","1240","Protected Payload (KP0), DCID=7999a28a536bcd52"
"1419","120.338943","192.168.1.18","224.0.0.251","MDNS","159","Standard query 0x0000 ANY iPhone-di-Stefania-2.local, ""QM"" question AAAA fe80::836:7aa6:a405:b5eb A 192.168.1.18 OPT"
"1420","120.339152","fe80::836:7aa6:a405:b5eb","ff02::fb","MDNS","179","Standard query 0x0000 ANY iPhone-di-Stefania-2.local, ""QM"" question AAAA fe80::836:7aa6:a405:b5eb A 192.168.1.18 OPT"
"1421","120.343496","35.186.224.25","192.168.1.13","QUIC","69","Protected Payload (KP0)"
"1422","120.369301","35.186.224.25","192.168.1.13","QUIC","67","Protected Payload (KP0)"
"1423","120.369682","192.168.1.13","35.186.224.25","QUIC","75","Protected Payload (KP0), DCID=7999a28a536bcd52"
"1424","120.441090","192.168.1.18","224.0.0.251","MDNS","325","Standard query response 0x0000 TXT, cache flush PTR iPhone di Stefania (2)._rdlink._tcp.local TXT SRV, cache flush 0 0 49155 iPhone-di-Stefania-2.local NSEC, cache flush iPhone di Stefania (2)._rdlink._tcp.local OPT"
"1425","120.441608","fe80::836:7aa6:a405:b5eb","ff02::fb","MDNS","345","Standard query response 0x0000 TXT, cache flush PTR iPhone di Stefania (2)._rdlink._tcp.local TXT SRV, cache flush 0 0 49155 iPhone-di-Stefania-2.local NSEC, cache flush iPhone di Stefania (2)._rdlink._tcp.local OPT"
"1426","120.473418","35.186.224.25","192.168.1.13","QUIC","130","Protected Payload (KP0)"
"1427","120.474111","192.168.1.13","35.186.224.25","QUIC","77","Protected Payload (KP0), DCID=7999a28a536bcd52"
"1428","120.481987","192.168.1.13","35.186.224.25","QUIC","610","Protected Payload (KP0), DCID=7999a28a536bcd52"
"1429","120.495090","35.186.224.25","192.168.1.13","QUIC","69","Protected Payload (KP0)"
"1430","120.520530","192.168.1.13","35.186.224.25","QUIC","75","Protected Payload (KP0), DCID=7999a28a536bcd52"
"1431","120.535144","35.186.224.25","192.168.1.13","QUIC","77","Protected Payload (KP0)"
"1432","120.535840","192.168.1.13","35.186.224.25","QUIC","77","Protected Payload (KP0), DCID=7999a28a536bcd52"
"1433","120.573489","35.186.224.25","192.168.1.13","QUIC","67","Protected Payload (KP0)"
"1434","120.586780","192.168.1.13","35.186.224.25","TCP","55","[TCP Keep-Alive] 64471  >  443 [ACK] Seq=1 Ack=1 Win=1023 Len=1"
"1435","120.588912","fe80::836:7aa6:a405:b5eb","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"1436","120.590215","192.168.1.18","224.0.0.251","MDNS","159","Standard query 0x0000 ANY iPhone-di-Stefania-2.local, ""QM"" question AAAA fe80::836:7aa6:a405:b5eb A 192.168.1.18 OPT"
"1437","120.590512","fe80::836:7aa6:a405:b5eb","ff02::fb","MDNS","179","Standard query 0x0000 ANY iPhone-di-Stefania-2.local, ""QM"" question AAAA fe80::836:7aa6:a405:b5eb A 192.168.1.18 OPT"
